"order_number","product","customer_id","date","price"
768673,"FDBAC",95476,2020-05-09,193
639686,"FDBAC",58962,2020-02-01,193
314731,"FDBAC",20308,2020-01-17,193
967746,"FDBAC",81433,2020-01-13,193
14128,"FDBAC",44173,2020-01-08,193
939970,"FDBAC",13538,2020-07-01,193
226783,"FDBAC",60212,2020-04-19,193
248004,"FDBAC",76678,2020-03-18,193
268878,"FDBAC",57530,2020-08-18,193
75114,"FDBAC",85050,2020-02-08,193
362639,"FDBAC",28461,2020-03-19,193
429675,"FDBAC",25911,2020-04-05,193
644054,"FDBAC",28136,2020-09-18,193
214317,"FDBAC",64078,2020-05-16,193
88807,"FDBAC",32455,2020-01-10,193
899226,"FDBAC",61240,2020-03-23,193
296881,"FDBAC",39645,2020-03-08,193
266934,"FDBAC",38814,2020-05-20,193
782122,"FDBAC",74000,2020-01-19,193
924576,"FDBAC",10217,2020-01-04,193
376646,"FDBAC",75331,2020-07-10,193
653272,"FDBAC",31645,2020-06-16,193
415213,"FDBAC",50477,2020-05-14,193
535903,"FDBAC",62810,2020-01-05,193
116198,"FDBAC",97896,2020-02-07,193
937142,"FDBAC",69078,2020-08-13,193
345710,"FDBAC",21290,2020-01-14,193
274671,"FDBAC",24386,2020-01-28,193
401650,"FDBAC",60907,2020-04-04,193
960249,"FDBAC",75914,2020-09-19,193
194560,"FDBAC",15424,2020-05-14,193
124267,"FDBAC",46326,2020-01-10,193
249468,"FDBAC",29578,2020-07-02,193
418272,"FDBAC",43795,2020-10-21,193
140679,"FDBAC",47942,2020-05-19,193
371653,"FDBAC",56447,2020-10-13,193
943220,"FDBAC",86224,2020-08-11,193
437838,"FDBAC",32806,2020-02-06,193
478491,"FDBAC",99807,2020-06-18,193
200259,"FDBAC",69698,2020-06-11,193
783311,"FDBAC",46513,2020-09-29,193
463117,"FDBAC",21524,2020-01-12,193
820500,"FDBAC",81668,2020-03-29,193
766983,"FDBAC",48760,2020-06-23,193
188240,"FDBAC",12349,2020-10-24,193
787080,"FDBAC",79037,2020-01-04,193
746295,"FDBAC",36105,2020-01-22,193
106262,"FDBAC",65304,2020-01-29,193
413215,"FDBAC",87796,2020-04-08,193
963670,"FDBAC",45155,2020-06-07,193
391249,"FDBAC",40268,2020-05-11,193
242303,"FDBAC",38529,2020-04-21,193
67629,"FDBAC",82736,2020-09-09,193
865270,"FDBAC",13962,2020-02-25,193
576982,"FDBAC",65727,2020-11-26,193
184914,"FDBAC",97816,2020-05-12,193
355308,"FDBAC",97489,2020-07-27,193
562388,"FDBAC",17162,2020-01-07,193
197255,"FDBAC",97758,2020-06-15,193
146708,"FDBAC",78992,2020-04-28,193
969870,"FDBAC",32909,2020-02-03,193
52513,"FDBAC",77184,2020-02-02,193
733556,"FDBAC",35966,2020-06-10,193
566320,"FDBAC",14861,2020-08-28,193
8517,"FDBAC",72519,2020-06-08,193
443203,"FDBAC",33103,2020-10-04,193
139352,"FDBAC",51207,2020-01-13,193
310792,"FDBAC",22132,2020-04-03,193
760102,"FDBAC",33983,2020-03-12,193
754264,"FDBAC",40184,2020-06-09,193
363276,"FDBAC",74481,2020-05-10,193
728546,"FDBAC",94851,2020-06-09,193
190736,"FDBAC",97028,2020-02-23,193
523902,"FDBAC",54224,2020-11-04,193
575830,"FDBAC",89010,2020-01-19,193
782891,"FDBAC",25430,2020-06-16,193
823761,"FDBAC",49261,2020-02-27,193
207140,"FDBAC",44575,2020-02-13,193
584125,"FDBAC",65437,2020-04-23,193
691348,"FDBAC",79009,2020-06-03,193
871999,"FDBAC",39691,2020-05-31,193
677441,"FDBAC",74568,2020-07-04,193
303783,"FDBAC",65272,2020-03-28,193
2483,"FDBAC",92662,2020-01-18,193
133728,"FDBAC",71635,2020-03-24,193
916413,"FDBAC",72186,2020-03-23,193
601995,"FDBAC",79971,2020-04-08,193
19959,"FDBAC",73032,2020-05-30,193
465793,"FDBAC",79979,2020-01-30,193
173651,"FDBAC",91697,2020-08-14,193
789630,"FDBAC",41996,2020-03-09,193
646328,"FDBAC",28776,2020-06-09,193
138322,"FDBAC",40423,2020-07-06,193
973604,"FDBAC",69871,2020-01-21,193
407818,"FDBAC",58727,2020-01-25,193
642199,"FDBAC",80225,2020-01-26,193
627058,"FDBAC",14680,2020-02-12,193
674098,"FDBAC",63702,2020-02-09,193
79289,"FDBAC",86766,2020-09-06,193
244178,"FDBAC",69220,2020-02-25,193
545387,"FDBAC",41579,2020-01-25,193
757061,"FDBAC",72885,2020-01-05,193
645760,"FDBAC",20042,2020-04-08,193
282979,"FDBAC",95162,2020-02-19,193
174824,"FDBAC",30712,2020-09-04,193
697628,"FDBAC",77493,2020-03-28,193
816094,"FDBAC",14027,2020-01-09,193
583951,"FDBAC",44201,2020-08-25,193
679872,"FDBAC",57566,2020-06-18,193
354089,"FDBAC",12474,2020-06-25,193
245322,"FDBAC",88536,2020-02-02,193
883374,"FDBAC",26006,2020-01-13,193
20958,"FDBAC",61203,2020-04-19,193
235500,"FDBAC",39101,2020-02-03,193
397878,"FDBAC",48499,2020-03-20,193
402446,"FDBAC",85219,2020-07-02,193
873009,"FDBAC",48923,2020-04-20,193
269379,"FDBAC",51835,2020-03-31,193
420077,"FDBAC",69772,2020-05-27,193
139618,"FDBAC",45469,2020-02-12,193
413385,"FDBAC",62467,2020-04-08,193
903218,"FDBAC",61091,2020-03-22,193
234734,"FDBAC",16086,2020-01-06,193
894224,"FDBAC",70975,2020-04-16,193
735789,"FDBAC",76558,2020-02-06,193
560509,"FDBAC",67693,2020-01-29,193
1416,"FDBAC",75802,2020-01-21,193
245216,"FDBAC",10718,2020-11-12,193
175658,"FDBAC",75808,2020-02-03,193
896534,"FDBAC",17641,2020-01-20,193
270014,"FDBAC",40273,2020-06-14,193
774425,"FDBAC",87402,2020-04-29,193
754333,"FDBAC",40591,2020-02-27,193
658736,"FDBAC",81839,2020-01-21,193
459204,"FDBAC",51671,2020-02-28,193
776072,"FDBAC",43185,2020-07-31,193
876062,"FDBAC",47200,2020-07-05,193
571281,"FDBAC",66663,2020-01-04,193
425902,"FDBAC",94834,2020-02-22,193
388861,"FDBAC",52279,2020-02-04,193
846823,"FDBAC",51018,2020-05-07,193
730196,"FDBAC",13138,2020-01-19,193
68130,"FDBAC",87792,2020-03-17,193
336882,"FDBAC",74537,2020-03-16,193
679541,"FDBAC",77492,2020-02-01,193
800306,"FDBAC",23559,2020-05-10,193
914440,"FDBAC",11628,2020-01-04,193
824789,"FDBAC",77283,2020-02-15,193
797806,"FDBAC",29839,2020-01-18,193
747850,"FDBAC",95300,2020-10-15,193
965141,"FDBAC",66854,2020-03-17,193
348996,"FDBAC",58008,2020-01-30,193
645170,"FDBAC",20617,2020-03-12,193
576795,"FDBAC",15757,2020-05-01,193
92689,"FDBAC",95662,2020-01-05,193
965274,"FDBAC",34972,2020-02-09,193
673552,"FDBAC",80426,2020-02-04,193
367352,"FDBAC",50991,2020-08-18,193
83571,"FDBAC",52463,2020-02-29,193
750104,"FDBAC",66145,2020-06-04,193
854110,"FDBAC",43883,2020-01-27,193
636691,"FDBAC",78741,2020-01-24,193
165188,"FDBAC",23933,2020-05-31,193
93708,"FDBAC",56281,2020-06-09,193
574556,"FDBAC",44913,2020-01-05,193
523448,"FDBAC",11793,2020-01-01,193
71957,"FDBAC",53947,2020-01-06,193
565966,"FDBAC",93088,2020-03-02,193
680973,"FDBAC",69663,2020-06-15,193
945335,"FDBAC",98556,2020-02-04,193
987245,"FDBAC",66233,2020-07-14,193
591340,"FDBAC",89508,2020-03-14,193
453311,"FDBAC",94996,2020-08-30,193
237924,"FDBAC",32706,2020-02-02,193
618087,"FDBAC",38432,2020-04-27,193
886570,"FDBAC",25115,2020-01-13,193
108262,"FDBAC",31408,2020-05-19,193
662574,"FDBAC",55638,2020-04-29,193
598141,"FDBAC",47073,2020-01-23,193
568753,"FDBAC",99025,2020-01-29,193
962414,"FDBAC",89406,2020-03-14,193
202264,"FDBAC",17155,2020-07-02,193
301646,"FDBAC",96968,2020-01-29,193
262505,"FDBAC",94939,2020-01-15,193
805090,"FDBAC",13053,2020-05-12,193
436134,"FDBAC",14280,2020-02-20,193
417483,"FDBAC",63922,2020-10-04,193
424315,"FDBAC",22668,2020-02-02,193
667915,"FDBAC",33514,2020-07-08,193
811268,"FDBAC",46159,2020-01-03,193
276325,"FDBAC",41830,2020-06-21,193
75051,"FDBAC",50784,2020-05-14,193
466424,"FDBAC",17969,2020-10-05,193
388485,"FDBAC",92662,2020-06-11,193
851510,"FDBAC",82704,2020-05-31,193
55503,"FDBAC",33196,2020-06-22,193
140914,"FDBAC",50835,2020-08-17,193
444865,"FDBAC",93340,2020-01-15,193
601577,"FDBAC",27585,2020-04-01,193
788615,"FDBAC",99522,2020-03-13,193
296332,"FDBAC",65776,2020-04-19,193
585739,"FDBAC",29487,2020-09-03,193
8354,"FDBAC",82982,2020-07-17,193
668099,"FDBAC",29469,2020-10-13,193
85876,"FDBAC",85026,2020-02-26,193
537192,"FDBAC",66097,2020-04-07,193
421756,"FDBAC",97652,2020-01-20,193
347914,"FDBAC",87455,2020-05-20,193
969470,"FDBAC",30231,2020-05-24,193
353205,"FDBAC",10400,2020-10-19,193
148813,"FDBAC",61433,2020-06-15,193
44398,"FDBAC",28045,2020-05-14,193
397699,"FDBAC",26158,2020-04-10,193
943279,"FDBAC",83803,2020-07-30,193
612953,"FDBAC",91123,2020-04-11,193
217116,"FDBAC",92344,2020-03-22,193
747618,"FDBAC",65262,2020-07-29,193
726837,"FDBAC",95759,2020-06-30,193
32806,"FDBAC",61821,2020-03-31,193
11790,"FDBAC",42438,2020-02-20,193
735292,"FDBAC",35013,2020-03-28,193
78900,"FDBAC",47077,2020-01-05,193
946999,"FDBAC",90721,2020-02-27,193
323134,"FDBAC",37593,2020-11-01,193
22233,"FDBAC",62735,2020-04-14,193
402485,"FDBAC",64494,2020-08-29,193
542482,"FDBAC",59305,2020-04-24,193
329515,"FDBAC",77574,2020-03-11,193
622772,"FDBAC",56185,2020-05-28,193
485625,"FDBAC",95942,2020-01-27,193
112024,"FDBAC",97936,2020-01-05,193
931454,"FDBAC",51018,2020-10-02,193
940804,"FDBAC",31157,2020-02-26,193
255768,"FDBAC",59957,2020-04-27,193
540544,"FDBAC",64223,2020-05-19,193
395954,"FDBAC",69875,2020-05-13,193
166303,"FDBAC",78953,2020-06-03,193
64287,"FDBAC",74706,2020-06-19,193
675161,"FDBAC",95238,2020-05-02,193
507961,"FDBAC",82095,2020-02-03,193
351430,"FDBAC",92826,2020-06-09,193
183672,"FDBAC",17229,2020-03-29,193
531315,"FDBAC",23701,2020-04-26,193
119771,"FDBAC",69873,2020-02-11,193
777843,"FDBAC",31381,2020-01-20,193
400138,"FDBAC",90135,2020-09-30,193
926447,"FDBAC",20958,2020-03-02,193
885312,"FDBAC",68243,2020-02-14,193
119537,"FDBAC",40536,2020-04-28,193
920699,"FDBAC",28765,2020-03-06,193
612485,"FDBAC",98787,2020-08-18,193
163167,"FDBAC",70490,2020-06-19,193
41602,"FDBAC",62677,2020-02-17,193
44312,"FDBAC",77781,2020-03-08,193
454305,"FDBAC",68103,2020-02-07,193
623977,"FDBAC",41757,2020-05-19,193
655543,"FDBAC",89927,2020-08-07,193
837470,"FDBAC",96765,2020-09-03,193
799383,"FDBAC",16598,2020-07-15,193
76840,"FDBAC",49755,2020-01-13,193
7534,"FDBAC",43107,2020-01-19,193
63718,"FDBAC",72042,2020-05-08,193
965151,"FDBAC",56711,2020-03-01,193
252526,"FDBAC",93957,2020-01-30,193
921212,"FDBAC",53845,2020-03-19,193
285001,"FDBAC",40820,2020-04-27,193
610118,"FDBAC",75443,2020-04-28,193
281106,"FDBAC",40645,2020-04-22,193
861124,"FDBAC",91661,2020-07-21,193
395006,"FDBAC",25350,2020-06-06,193
847915,"FDBAC",67504,2020-06-06,193
452441,"FDBAC",46554,2020-07-02,193
481415,"FDBAC",65215,2020-03-09,193
659019,"FDBAC",62047,2020-02-12,193
593084,"FDBAC",30763,2020-11-20,193
855842,"FDBAC",33710,2020-04-18,193
473236,"FDBAC",21068,2020-01-20,193
360639,"FDBAC",41050,2020-01-12,193
697347,"FDBAC",81901,2020-01-15,193
178612,"FDBAC",61946,2020-04-24,193
411966,"FDBAC",75577,2020-04-23,193
184560,"FDBAC",32441,2020-04-03,193
502021,"FDBAC",57637,2020-05-26,193
249688,"FDBAC",39629,2020-01-13,193
173331,"FDBAC",64230,2020-09-27,193
268967,"FDBAC",94893,2020-03-11,193
342924,"FDBAC",13070,2020-01-07,193
760433,"FDBAC",37551,2020-04-03,193
192007,"FDBAC",82684,2020-04-20,193
854167,"FDBAC",65820,2020-02-19,193
335869,"FDBAC",77454,2020-04-08,193
102611,"FDBAC",47186,2020-04-21,193
715212,"FDBAC",60848,2020-03-05,193
330632,"FDBAC",32751,2020-02-04,193
493611,"FDBAC",22281,2020-07-04,193
548215,"FDBAC",69082,2020-01-09,193
101370,"FDBAC",92198,2020-02-03,193
109568,"FDBAC",48795,2020-05-10,193
373623,"FDBAC",76048,2020-03-01,193
137134,"FDBAC",89594,2020-01-29,193
170454,"FDBAC",99979,2020-03-31,193
680509,"FDBAC",62538,2020-04-18,193
336863,"FDBAC",40565,2020-02-24,193
973937,"FDBAC",42600,2020-02-13,193
602017,"FDBAC",68257,2020-05-28,193
204796,"FDBAC",45645,2020-01-08,193
921710,"FDBAC",22246,2020-01-13,193
58633,"FDBAC",10217,2020-02-13,193
149051,"FDBAC",36611,2020-02-10,193
991494,"FDBAC",73334,2020-07-05,193
679957,"FDBAC",35487,2020-04-17,193
157561,"FDBAC",58984,2020-01-25,193
932750,"FDBAC",23933,2020-06-25,193
4833,"FDBAC",33902,2020-02-16,193
384808,"FDBAC",86119,2020-09-26,193
475315,"FDBAC",79011,2020-09-16,193
657857,"FDBAC",58353,2020-03-10,193
629532,"FDBAC",11374,2020-03-02,193
175048,"FDBAC",37697,2020-05-05,193
426346,"FDBAC",56382,2020-02-16,193
179849,"FDBAC",35649,2020-03-15,193
332959,"FDBAC",38726,2020-05-04,193
534980,"FDBAC",17641,2020-07-02,193
554471,"FDBAC",15433,2020-01-21,193
524837,"FDBAC",85848,2020-03-04,193
944810,"FDBAC",84128,2020-01-16,193
272270,"FDBAC",81173,2020-03-16,193
397870,"FDBAC",66927,2020-01-14,193
555532,"FDBAC",41924,2020-03-16,193
676481,"FDBAC",99541,2020-08-23,193
387529,"FDBAC",41242,2020-03-04,193
67261,"FDBAC",97151,2020-08-21,193
377360,"FDBAC",37781,2020-05-31,193
699621,"FDBAC",88319,2020-06-28,193
293545,"FDBAC",90751,2020-05-05,193
225134,"FDBAC",18514,2020-02-02,193
940533,"FDBAC",70337,2020-05-20,193
572490,"FDBAC",85407,2020-07-31,193
297590,"FDBAC",38669,2020-01-09,193
599681,"FDBAC",35274,2020-05-30,193
672901,"FDBAC",76344,2020-03-31,193
55485,"FDBAC",25527,2020-06-03,193
357865,"FDBAC",42636,2020-04-07,193
810650,"FDBAC",44024,2020-06-12,193
712654,"FDBAC",19604,2020-02-09,193
829691,"FDBAC",80319,2020-08-19,193
864806,"FDBAC",47456,2020-04-04,193
628819,"FDBAC",30006,2020-01-01,193
750124,"FDBAC",89870,2020-05-18,193
712188,"FDBAC",27799,2020-03-23,193
164656,"FDBAC",89988,2020-04-19,193
392192,"FDBAC",35642,2020-06-15,193
250395,"FDBAC",21885,2020-03-01,193
338298,"FDBAC",21507,2020-01-27,193
310858,"FDBAC",71138,2020-09-24,193
517476,"FDBAC",93831,2020-03-24,193
838276,"FDBAC",72338,2020-02-13,193
916731,"FDBAC",42616,2020-01-11,193
225998,"FDBAC",48316,2020-01-07,193
786185,"FDBAC",47673,2020-04-20,193
669016,"FDBAC",40346,2020-02-05,193
5124,"FDBAC",29218,2020-04-12,193
71946,"FDBAC",67504,2020-08-05,193
195557,"FDBAC",36641,2020-01-09,193
924716,"FDBAC",62043,2020-04-01,193
961134,"FDBAC",64590,2020-08-03,193
563017,"FDBAC",80058,2020-04-07,193
467088,"FDBAC",45550,2020-02-29,193
937187,"FDBAC",24529,2020-02-28,193
458873,"FDBAC",22365,2020-07-12,193
891892,"FDBAC",86084,2020-02-18,193
763301,"FDBAC",53953,2020-04-08,193
538438,"FDBAC",66074,2020-04-29,193
198347,"FDBAC",21604,2020-04-04,193
397075,"FDBAC",53037,2020-02-23,193
590896,"FDBAC",25302,2020-09-10,193
10368,"FDBAC",36346,2020-05-28,193
84142,"FDBAC",89093,2020-05-20,193
589243,"FDBAC",74874,2020-01-03,193
38075,"FDBAC",60432,2020-01-13,193
905551,"FDBAC",36679,2020-08-24,193
940084,"FDBAC",46351,2020-04-22,193
399731,"FDBAC",15791,2020-03-30,193
936410,"FDBAC",93475,2020-03-14,193
340234,"FDBAC",26428,2020-08-19,193
722194,"FDBAC",14571,2020-06-26,193
265706,"FDBAC",56369,2020-01-27,193
55752,"FDBAC",62040,2020-09-10,193
529550,"FDBAC",53008,2020-05-31,193
971365,"FDBAC",47039,2020-01-17,193
890118,"FDBAC",85117,2020-03-23,193
363590,"FDBAC",82023,2020-04-29,193
557797,"FDBAC",20797,2020-03-02,193
389068,"FDBAC",67182,2020-07-15,193
331836,"FDBAC",78438,2020-08-14,193
650879,"FDBAC",18677,2020-07-23,193
826524,"FDBAC",42456,2020-11-05,193
707743,"FDBAC",19395,2020-01-07,193
575517,"FDBAC",17590,2020-05-03,193
964133,"FDBAC",26979,2020-02-25,193
803115,"FDBAC",18813,2020-04-07,193
537886,"FDBAC",54735,2020-04-16,193
987065,"FDBAC",53541,2020-02-14,193
968713,"FDBAC",28972,2020-07-30,193
984234,"FDBAC",74585,2020-05-23,193
852365,"FDBAC",61415,2020-01-13,193
692032,"FDBAC",77602,2020-01-16,193
850031,"FDBAC",87034,2020-07-19,193
560823,"FDBAC",10754,2020-04-20,193
172970,"FDBAC",67408,2020-07-05,193
303379,"FDBAC",59017,2020-08-28,193
905309,"FDBAC",44555,2020-03-02,193
967286,"FDBAC",15627,2020-07-27,193
657602,"FDBAC",28999,2020-01-08,193
471716,"FDBAC",63389,2020-04-04,193
694168,"FDBAC",50443,2020-07-22,193
949152,"FDBAC",57795,2020-05-06,193
502937,"FDBAC",23443,2020-02-13,193
586340,"FDBAC",91457,2020-09-02,193
232330,"FDBAC",66345,2020-01-21,193
447171,"FDBAC",53453,2020-09-22,193
980671,"FDBAC",26503,2020-01-01,193
134649,"FDBAC",23153,2020-07-22,193
384633,"FDBAC",84406,2020-01-25,193
691601,"FDBAC",22564,2020-07-13,193
946563,"FDBAC",52484,2020-06-11,193
667384,"FDBAC",79136,2020-11-03,193
806459,"FDBAC",63428,2020-01-24,193
407104,"FDBAC",69031,2020-06-07,193
655893,"FDBAC",36570,2020-04-02,193
850984,"FDBAC",16552,2020-11-23,193
461331,"FDBAC",66321,2020-03-22,193
370323,"FDBAC",29951,2020-03-06,193
407495,"FDBAC",38450,2020-02-13,193
926546,"FDBAC",23696,2020-05-05,193
848204,"FDBAC",16438,2020-04-17,193
709279,"FDBAC",72997,2020-01-21,193
976281,"FDBAC",30959,2020-05-08,193
994962,"FDBAC",74170,2020-01-23,193
928616,"FDBAC",78078,2020-01-26,193
182646,"FDBAC",89002,2020-03-07,193
470569,"FDBAC",72037,2020-05-10,193
184132,"FDBAC",13673,2020-06-02,193
288955,"FDBAC",57292,2020-09-25,193
180949,"FDBAC",60211,2020-02-25,193
874487,"FDBAC",76234,2020-04-13,193
781695,"FDBAC",91111,2020-06-01,193
581725,"FDBAC",45061,2020-07-30,193
82100,"FDBAC",65809,2020-07-02,193
742104,"FDBAC",79538,2020-06-18,193
215400,"FDBAC",43918,2020-08-21,193
360667,"FDBAC",57874,2020-05-21,193
71147,"FDBAC",77647,2020-05-03,193
249859,"FDBAC",20498,2020-02-20,193
46478,"FDBAC",29637,2020-06-25,193
771122,"FDBAC",82190,2020-07-23,193
245167,"FDBAC",65394,2020-04-04,193
235414,"FDBAC",24075,2020-04-10,193
15640,"FDBAC",91756,2020-04-18,193
89631,"FDBAC",44496,2020-09-04,193
218824,"FDBAC",48108,2020-04-28,193
962381,"FDBAC",19177,2020-05-24,193
288163,"FDBAC",73391,2020-03-07,193
974694,"FDBAC",44011,2020-03-28,193
181434,"FDBAC",92181,2020-09-22,193
626734,"FDBAC",56126,2020-09-12,193
394637,"FDBAC",72698,2020-02-07,193
605022,"FDBAC",94411,2020-03-25,193
118897,"FDBAC",62247,2020-05-10,193
242032,"FDBAC",20464,2020-07-20,193
684008,"FDBAC",53485,2020-11-10,193
836581,"FDBAC",66950,2020-04-29,193
843856,"FDBAC",30783,2020-03-23,193
43898,"FDBAC",49152,2020-02-26,193
738115,"FDBAC",56447,2020-07-20,193
921685,"FDBAC",76546,2020-02-02,193
583457,"FDBAC",70281,2020-08-17,193
570143,"FDBAC",54240,2020-03-08,193
666158,"FDBAC",93891,2020-08-15,193
17343,"FDBAC",47220,2020-10-01,193
225137,"FDBAC",90065,2020-01-27,193
709795,"FDBAC",38646,2020-02-20,193
19919,"FDBAC",40916,2020-01-27,193
355236,"FDBAC",83973,2020-01-23,193
963127,"FDBAC",97104,2020-02-08,193
557908,"FDBAC",84426,2020-02-25,193
231711,"FDBAC",49229,2020-10-02,193
286312,"FDBAC",65020,2020-04-25,193
330976,"FDBAC",65994,2020-06-18,193
996389,"FDBAC",23453,2020-02-20,193
239377,"FDBAC",59548,2020-05-31,193
124106,"FDBAC",32645,2020-04-29,193
528513,"FDBAC",53008,2020-07-29,193
114604,"FDBAC",20981,2020-01-28,193
881822,"FDBAC",56906,2020-04-15,193
295561,"FDBAC",26765,2020-10-15,193
755285,"FDBAC",85287,2020-04-10,193
590635,"FDBAC",75994,2020-05-14,193
491405,"FDBAC",31559,2020-02-27,193
866119,"FDBAC",63471,2020-08-05,193
464309,"FDBAC",59588,2020-05-09,193
67552,"FDBAC",27250,2020-03-01,193
438357,"FDBAC",18407,2020-08-19,193
591849,"FDBAC",30948,2020-01-30,193
796931,"FDBAC",31371,2020-05-31,193
743056,"FDBAC",58962,2020-05-01,193
551119,"FDBAC",94937,2020-04-05,193
248702,"FDBAC",42723,2020-01-05,193
788184,"FDBAC",32748,2020-04-22,193
415218,"FDBAC",13528,2020-01-07,193
337867,"FDBAC",26275,2020-03-09,193
630687,"FDBAC",12626,2020-02-20,193
615309,"FDBAC",20688,2020-06-24,193
599418,"FDBAC",61995,2020-05-11,193
841736,"FDBAC",87702,2020-05-23,193
152949,"FDBAC",15097,2020-09-09,193
601538,"FDBAC",70058,2020-05-08,193
106675,"FDBAC",59408,2020-02-27,193
517305,"FDBAC",76323,2020-03-25,193
367681,"FDBAC",91751,2020-06-17,193
338470,"FDBAC",79312,2020-09-21,193
599986,"FDBAC",71815,2020-03-21,193
369558,"FDBAC",74633,2020-06-21,193
468175,"FDBAC",39117,2020-03-22,193
924782,"FDBAC",95820,2020-03-20,193
517936,"FDBAC",89655,2020-09-26,193
406868,"FDBAC",52516,2020-01-24,193
917567,"FDBAC",93402,2020-11-21,193
312719,"FDBAC",89809,2020-07-23,193
64783,"FDBAC",94731,2020-06-16,193
82539,"FDBAC",88671,2020-01-26,193
912311,"FDBAC",85896,2020-04-20,193
241380,"FDBAC",41028,2020-07-07,193
981900,"FDBAC",56118,2020-06-09,193
654206,"FDBAC",98612,2020-03-04,193
812384,"FDBAC",34253,2020-01-06,193
650582,"FDBAC",73831,2020-01-15,193
824786,"FDBAC",31595,2020-07-12,193
95661,"FDBAC",68294,2020-04-20,193
393107,"FDBAC",68079,2020-02-29,193
422174,"FDBAC",85742,2020-02-09,193
928011,"FDBAC",45858,2020-08-10,193
920959,"FDBAC",47687,2020-02-01,193
622104,"FDBAC",97284,2020-05-19,193
961530,"FDBAC",26180,2020-01-03,193
686715,"FDBAC",25353,2020-05-27,193
25894,"FDBAC",15102,2020-07-16,193
717238,"FDBAC",85863,2020-03-06,193
982542,"FDBAC",28219,2020-05-19,193
577637,"FDBAC",54947,2020-02-26,193
982767,"FDBAC",37258,2020-09-03,193
39689,"FDBAC",74418,2020-09-01,193
655861,"FDBAC",17130,2020-03-05,193
428637,"FDBAC",43092,2020-02-17,193
20911,"FDBAC",97537,2020-07-24,193
680250,"FDBAC",15466,2020-04-16,193
856638,"FDBAC",55491,2020-03-16,193
259537,"FDBAC",18741,2020-04-22,193
481667,"FDBAC",34944,2020-03-24,193
334910,"FDBAC",23003,2020-06-19,193
396353,"FDBAC",99214,2020-09-19,193
821453,"FDBAC",68490,2020-08-11,193
36971,"FDBAC",77061,2020-07-03,193
624092,"FDBAC",65706,2020-02-05,193
367917,"FDBAC",23041,2020-06-18,193
265879,"FDBAC",31989,2020-02-18,193
701542,"FDBAC",76081,2020-04-08,193
902719,"FDBAC",60978,2020-11-17,193
779913,"FDBAC",64380,2020-11-05,193
572943,"FDBAC",58503,2020-06-16,193
279449,"FDBAC",70856,2020-01-30,193
172174,"FDBAC",95483,2020-04-25,193
547868,"FDBAC",20352,2020-05-04,193
316267,"FDBAC",33313,2020-02-29,193
479263,"FDBAC",62108,2020-03-20,193
432855,"FDBAC",82854,2020-01-17,193
825815,"FDBAC",39234,2020-05-05,193
242726,"FDBAC",87433,2020-01-26,193
442147,"FDBAC",31776,2020-07-09,193
876189,"FDBAC",81199,2020-02-17,193
816707,"FDBAC",44816,2020-04-28,193
834368,"FDBAC",26765,2020-05-17,193
3522,"FDBAC",61672,2020-03-01,193
436611,"FDBAC",29223,2020-03-05,193
29795,"FDBAC",67800,2020-06-30,193
682490,"FDBAC",25367,2020-02-21,193
917807,"FDBAC",31991,2020-07-16,193
111072,"FDBAC",84437,2020-04-07,193
794571,"FDBAC",18514,2020-07-04,193
906320,"FDBAC",44693,2020-03-06,193
862395,"FDBAC",50424,2020-05-27,193
651422,"FDBAC",34419,2020-03-22,193
814846,"FDBAC",12153,2020-04-29,193
188493,"FDBAC",71200,2020-03-19,193
684839,"FDBAC",45037,2020-01-12,193
595898,"FDBAC",69643,2020-04-28,193
683928,"FDBAC",91548,2020-01-10,193
475849,"FDBAC",71242,2020-03-04,193
811505,"FDBAC",63998,2020-03-18,193
97642,"FDBAC",26958,2020-01-08,193
727370,"FDBAC",37427,2020-01-29,193
417915,"FDBAC",38620,2020-09-11,193
546560,"FDBAC",48334,2020-03-24,193
306835,"FDBAC",46029,2020-05-11,193
325423,"FDBAC",32452,2020-02-01,193
340318,"FDBAC",28337,2020-07-26,193
465179,"FDBAC",23798,2020-01-02,193
15588,"FDBAC",20429,2020-04-04,193
773983,"FDBAC",17425,2020-06-10,193
158924,"FDBAC",37285,2020-04-27,193
420070,"FDBAC",62829,2020-01-14,193
933637,"FDBAC",39592,2020-02-18,193
638621,"FDBAC",21406,2020-01-22,193
170515,"FDBAC",29420,2020-09-02,193
669616,"FDBAC",34834,2020-03-23,193
797204,"FDBAC",15897,2020-01-16,193
773439,"FDBAC",51430,2020-05-17,193
991529,"FDBAC",86651,2020-06-17,193
49459,"FDBAC",88133,2020-01-18,193
781906,"FDBAC",82952,2020-05-04,193
510667,"FDBAC",27921,2020-09-24,193
804060,"FDBAC",76136,2020-06-15,193
204330,"FDBAC",25720,2020-03-17,193
45493,"FDBAC",51671,2020-08-19,193
967761,"FDBAC",38142,2020-02-22,193
933636,"FDBAC",37074,2020-04-19,193
66664,"FDBAC",29229,2020-01-25,193
471285,"FDBAC",54633,2020-01-08,193
754023,"FDBAC",11894,2020-01-30,193
371998,"FDBAC",89429,2020-02-09,193
129903,"FDBAC",96180,2020-01-04,193
139178,"FDBAC",66321,2020-05-18,193
417760,"FDBAC",71537,2020-01-16,193
431712,"FDBAC",84454,2020-03-11,193
246997,"FDBAC",42573,2020-02-10,193
